fixtureId,sfen,movetimeMs,multipv,threads,hashMb,sampleCount,successCount,avgWallLatencyMs,p50WallLatencyMs,p95WallLatencyMs,avgElapsedMs,avgActualNodes,avgNps,avgEngineCpuDeltaMs,avgCompletedDepth,terminalCounts,incompleteCount,boundInfoCount,candidateSnapshots
single-legal-move,2p5k/4Rg2p/1P2L1Gp1/p1P+B+Bp3/n2p2pnP/l1G2P3/P+pKP1+p2+l/LS1S2SP+n/1NR1S1+pg1 b P 1,100,2,1,256,3,3,496.733,470.6,564.2,100,83726.3,837263.3,143.3,0,"{""incomplete"":3}",3,0,"[{""label"":""single-legal-move:mt100-mpv2-t1-h256:warm1"",""candidates"":[]},{""label"":""single-legal-move:mt100-mpv2-t1-h256:warm2"",""candidates"":[]},{""label"":""single-legal-move:mt100-mpv2-t1-h256:warm3"",""candidates"":[]}]"
sparse-endgame,l+P1+S5/+B1+B4sl/5r+N1n/l3p3p/2g1kS2P/2P3PG1/2S5L/+n1G4pK/P+p1G1R3 b 7Pn2p 1,100,2,1,256,3,3,521.833,541.3,569.2,100,202789,2027890,143.3,50.67,"{""mate"":3}",0,0,"[{""label"":""sparse-endgame:mt100-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""7b7c""],""scoreMate"":5}]},{""label"":""sparse-endgame:mt100-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""7b7c""],""scoreMate"":5}]},{""label"":""sparse-endgame:mt100-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""7b7c""],""scoreMate"":5}]}]"
initial-position,lnsgkgsnl/1r5b1/ppppppppp/9/9/9/PPPPPPPPP/1B5R1/LNSGKGSNL b - 1,100,2,2,256,3,3,687.467,500.3,1063,100,152726,1527260,326.7,5,"{""ok"":1,""incomplete"":2}",2,0,"[{""label"":""initial-position:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""6i7h"",""pvUsi"":[""6i7h"",""8c8d""],""scoreCp"":51},{""move"":""2g2f"",""pvUsi"":[""2g2f"",""8c8d"",""2f2e"",""4a3b"",""6i7h"",""8d8e"",""9g9f"",""1c1d"",""3i3h"",""9c9d"",""1g1f"",""7a7b"",""5i6h"",""5a4b"",""2e2d"",""2c2d"",""2h2d""],""scoreCp"":35}]},{""label"":""initial-position:mt100-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""initial-position:mt100-mpv2-t2-h256:warm3"",""candidates"":[]}]"
quiet-no-mate,1n1g1ksn1/l1rsg2b1/p1pp1p+Bpl/1p2p4/8p/2P3P1P/PP1PPPSP1/3S4R/LNG1KG1NL b P 1,100,2,2,256,3,3,550.8,572.1,597.1,100.333,127240.3,1267866.3,293.3,13.67,"{""ok"":3}",0,0,"[{""label"":""quiet-no-mate:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*5e"",""B*7g"",""5e7g+"",""6h7g"",""B*6e"",""5i4h"",""7c7d"",""1e1d""],""scoreCp"":1534},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""1f1e"",""2b9i+"",""1e1d"",""3a2b"",""2c1b"",""L*2c"",""2g2f"",""6b7a"",""8i7g""],""scoreCp"":1523}]},{""label"":""quiet-no-mate:mt100-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*6e"",""5i5h"",""6e7f"",""1e1d"",""1c1d"",""1h1d"",""P*1c"",""1d1e"",""7f8g+"",""B*8c"",""7c7d"",""8c7b+"",""6a7b""],""scoreCp"":1550},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*2c"",""9g9f"",""7b8b""],""scoreCp"":1462}]},{""label"":""quiet-no-mate:mt100-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*6e"",""5i5h"",""6e7f"",""1e1d"",""1c1d"",""1h1d"",""P*1c"",""1d1h"",""7f8g+"",""B*8c"",""6b7a"",""P*1d"",""1c1d"",""1h1d""],""scoreCp"":1543},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*7d"",""1e1d"",""7d4g+"",""1d1c+"",""2b1c"",""B*5f"",""4g5f"",""5g5f""],""scoreCp"":1488}]}]"
sente-middlegame,1nrg3n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL b BP 1,100,2,2,256,3,3,528.633,555.2,568.8,100.333,136080,1356030,283.3,9.67,"{""ok"":2,""incomplete"":1}",1,0,"[{""label"":""sente-middlegame:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""B*8c"",""7d7e"",""8c9b+"",""7e7f"",""L*7d"",""7f7g+"",""6h7g"",""7a7d"",""9b7d""],""scoreCp"":2002},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""1c1d"",""1b1a+"",""7c7d"",""1a2a"",""7d7e"",""3e3d""],""scoreCp"":1267}]},{""label"":""sente-middlegame:mt100-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""B*8c"",""7d7e"",""8c9b+"",""7e7f"",""9b8b"",""8a7c"",""8b7a"",""6a7a"",""R*1b"",""B*2b"",""1b2b+"",""3b2b""],""scoreCp"":1918},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f8e"",""1f1e"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c+"",""2d1c"",""2i3g"",""3b4b"",""3g4e"",""1c2d"",""3d3c+"",""2a3c"",""4e5c+"",""4b5c""],""scoreCp"":1228}]},{""label"":""sente-middlegame:mt100-mpv2-t2-h256:warm3"",""candidates"":[]}]"
gote-middlegame,1nrgB2n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL w P 1,100,2,2,256,3,3,517.433,505.2,566.8,100,138138.3,1381383.3,280,0,"{""incomplete"":3}",3,0,"[{""label"":""gote-middlegame:mt100-mpv2-t2-h256:warm1"",""candidates"":[]},{""label"":""gote-middlegame:mt100-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""gote-middlegame:mt100-mpv2-t2-h256:warm3"",""candidates"":[]}]"
middlegame-60,1nr1g1kn1/l2sb4/p1p1gpppl/1p2p4/3p2P2/1PP2+B1sp/P1KPPP2P/L1G1RSG2/1N2S2NL b p 1,100,2,2,256,3,3,515.367,471.5,604.6,100.333,133677.3,1332345.2,286.7,13.67,"{""ok"":3}",0,0,"[{""label"":""middlegame-60:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""4f6d"",""3a2b"",""1f1e"",""2f3e"",""5g5f"",""7a6a"",""6d2h"",""8d8e"",""8f8e"",""7c7d""],""scoreCp"":818},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1e"",""1g1f"",""1e2d"",""1f1e"",""1c1e"",""P*1f"",""8d8e"",""1f1e"",""7c7d"",""4f8b"",""8e8f"",""8b7a"",""6b7a""],""scoreCp"":764}]},{""label"":""middlegame-60:mt100-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""1f1e"",""5a4b"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c+"",""2a1c"",""3e3d"",""1c2e"",""3d3c+""],""scoreCp"":788},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""1f1g+"",""3e3d"",""3c3d"",""5g5f"",""P*1h"",""5f5e"",""5d5e"",""1i1h"",""1g1h"",""P*1b"",""3a2b"",""5h5e""],""scoreCp"":717}]},{""label"":""middlegame-60:mt100-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""4f6d"",""3a3b"",""3h3g"",""2f3e"",""1f1e"",""7a6a"",""1e1d"",""1c1d"",""1i1d""],""scoreCp"":817},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""3e3d"",""3c3d"",""2i1g"",""1f1g+"",""5g5f"",""5a4b"",""5f5e"",""5d5e"",""5h5e"",""5b6c"",""1i1g"",""1c1g"",""5e1e"",""P*1c"",""1e1g""],""scoreCp"":817}]}]"
middlegame-80,1nsg3nk/l1r6/p1p1gppp1/1p1+B5/1b1pp1P1l/1PP1PP2p/P2P3GN/LKG1R1S1L/1NS1S4 b 2p 1,100,2,2,256,3,3,495.833,499.6,517.5,100.667,123460.7,1226344.1,296.7,5,"{""incomplete"":2,""ok"":1}",2,0,"[{""label"":""middlegame-80:mt100-mpv2-t2-h256:warm1"",""candidates"":[]},{""label"":""middlegame-80:mt100-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""middlegame-80:mt100-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""1g2e"",""1a2b"",""G*7g"",""7f9d"",""5c4c"",""6a5b""],""scoreCp"":2145},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""8e9d"",""1g2e"",""5c6c"",""7e3a"",""9d7f"",""7h7g"",""7f9d"",""5f5e"",""6e6f"",""6g6f""],""scoreCp"":1911}]}]"
hand-piece-rich,1n2g4/l1s3k1r/p1+B1gp1pn/Bp7/1PPp5/5P2l/PG1P+pS2N/LK2R3L/1NS1S4 b 2Pg5p 1,100,2,2,256,3,3,509.7,479.7,581.1,100.667,116970.3,1161795.8,286.7,15,"{""ok"":3}",0,0,"[{""label"":""hand-piece-rich:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""9c9d"",""P*3c"",""3b2b"",""5h5g"",""B*4d"",""8h7h"",""P*5f"",""5g5f"",""P*3a"",""P*1d"",""1f1g"",""1d1c+"",""2b1c""],""scoreCp"":1972},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""P*5f"",""4g5f"",""P*7h"",""7b7c"",""G*6b"",""8h7h"",""6b7c"",""N*4e"",""3b4a"",""4e5c+""],""scoreCp"":1536}]},{""label"":""hand-piece-rich:mt100-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""P*3c"",""9d7b+"",""5g5h"",""S*4b"",""3b2a"",""G*3a"",""2a2b"",""4b3c"",""2b3a"",""P*2b"",""1b2b"",""P*3b"",""2b3b"",""3c3b+"",""3a3b""],""scoreCp"":2087},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""B*3c"",""8h7h"",""P*7g"",""8i7g"",""7c8e"",""P*3d"",""3c7g+"",""8g7g""],""scoreCp"":1510}]},{""label"":""hand-piece-rich:mt100-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""9c9d"",""P*3c"",""3b2b"",""5h5g"",""B*4d"",""8h7h"",""P*5f"",""5g5f"",""1f1g+"",""1h1g"",""2b1a"",""P*2b""],""scoreCp"":1950},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""B*3c"",""8h7h"",""6e6f"",""6g6f"",""1f1g+"",""5g5c+"",""N*9e"",""5c7c"",""9e8g+"",""7h8g""],""scoreCp"":1594}]}]"
middlegame-120,1n2g4/+B1s1k3r/p+P2gp1pn/B8/2Pp2p2/1p2LP2l/PG1P+pS2N/LKR4PL/1NS1S1+p1g b 2P2p 1,100,2,2,256,3,3,601.2,569.1,779.4,101.333,109378.3,1079417,283.3,9.33,"{""ok"":2,""incomplete"":1}",1,0,"[{""label"":""middlegame-120:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""3c2d"",""8c7b"",""5g4g"",""9b6e"",""P*8g"",""8h8g"",""4g4f"",""S*2f""],""scoreCp"":1788},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""5g5f"",""4g5f"",""P*8e"",""8f8e"",""5b4b"",""P*3d"",""1i1h"",""9b6e"",""1f1g+"",""S*3c"",""4b3a""],""scoreCp"":1505}]},{""label"":""middlegame-120:mt100-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""8g8f"",""5g5f"",""P*5d"",""4b3c"",""5d5c+"",""3c3d"",""4g5f"",""1i1h"",""5f4e"",""3d2d""],""scoreCp"":1621},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""B*1a"",""8i7g"",""5g5f"",""4g5f"",""1f1g+"",""1h1g""],""scoreCp"":1586}]},{""label"":""middlegame-120:mt100-mpv2-t2-h256:warm3"",""candidates"":[]}]"
