fixtureId,sfen,movetimeMs,multipv,threads,hashMb,sampleCount,successCount,avgWallLatencyMs,p50WallLatencyMs,p95WallLatencyMs,avgElapsedMs,avgActualNodes,avgNps,avgEngineCpuDeltaMs,avgCompletedDepth,terminalCounts,incompleteCount,boundInfoCount,candidateSnapshots
sparse-endgame,l+P1+S5/+B1+B4sl/5r+N1n/l3p3p/2g1kS2P/2P3PG1/2S5L/+n1G4pK/P+p1G1R3 b 7Pn2p 1,5000,2,1,256,3,3,1203.767,1207.3,1225.8,837.667,2098812,2505958.8,876.7,245,"{""mate"":3}",0,0,"[{""label"":""sparse-endgame:mt5000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""7b7c""],""scoreMate"":5}]},{""label"":""sparse-endgame:mt5000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""7b7c""],""scoreMate"":5}]},{""label"":""sparse-endgame:mt5000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""7b7c""],""scoreMate"":5}]}]"
quiet-no-mate-fill,1n1g1ksn1/l1rsg2b1/p1pp1p+Bpl/1p2p4/8p/2P3P1P/PP1PPPSP1/3S4R/LNG1KG1NL b P 1,5000,2,1,256,3,3,5431.6,5457,5465.9,5001,3364074.3,672679.3,5023.3,24,"{""ok"":3}",0,0,"[{""label"":""quiet-no-mate-fill:mt5000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*4d"",""B*7g"",""5d5e"",""1e1d"",""7c7d"",""5g5f"",""7d7e"",""7g5e"",""4d5e"",""5f5e"",""7e7f"",""B*8c"",""7f7g+"",""8i7g"",""7b7a"",""1d1c+"",""2a1c"",""P*7f"",""6c6d"",""3g4f"",""P*1g""],""scoreCp"":1574},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2a1c"",""L*2d"",""L*1a"",""2d2b+"",""9i2b"",""B*2d"",""5b4b"",""S*8c"",""7b7a"",""8c8b+"",""7c7d"",""P*1d"",""1c2e"",""3g2f""],""scoreCp"":1528}]},{""label"":""quiet-no-mate-fill:mt5000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*4d"",""B*7g"",""5d5e"",""1e1d"",""7c7d"",""5g5f"",""7d7e"",""7g5e"",""4d5e"",""5f5e"",""7e7f"",""B*8c"",""7f7g+"",""8i7g"",""7b7a"",""1d1c+"",""2a1c"",""P*7f"",""6c6d"",""3g4f"",""P*1g""],""scoreCp"":1574},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2a1c"",""L*2d"",""L*1a"",""2d2b+"",""9i2b"",""B*2d"",""5b4b"",""S*8c"",""7b7a"",""8c8b+"",""7c7d"",""P*1d"",""1c2e"",""3g2f""],""scoreCp"":1528}]},{""label"":""quiet-no-mate-fill:mt5000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*4d"",""B*7g"",""5d5e"",""1e1d"",""7c7d"",""5g5f"",""7d7e"",""7g5e"",""4d5e"",""5f5e"",""7e7f"",""B*8c"",""7f7g+"",""8i7g"",""7b7a"",""1d1c+"",""2a1c"",""P*7f"",""6c6d"",""3g4f"",""P*1g""],""scoreCp"":1574},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2a1c"",""L*2d"",""L*1a"",""2d2b+"",""9i2b"",""B*2d"",""5b4b"",""S*8c"",""7b7a"",""8c8b+"",""7c7d"",""P*1d"",""1c2e"",""3g2f""],""scoreCp"":1528}]}]"
initial-position,lnsgkgsnl/1r5b1/ppppppppp/9/9/9/PPPPPPPPP/1B5R1/LNSGKGSNL b - 1,5000,2,2,256,3,3,5463.467,5473.5,5521.2,5001,4062100,812258.4,5093.3,28.33,"{""ok"":3}",0,0,"[{""label"":""initial-position:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""6i7h"",""pvUsi"":[""6i7h"",""8c8d"",""2g2f"",""4a3b"",""2f2e"",""8d8e"",""3i3h"",""7a7b"",""9g9f"",""3c3d"",""2e2d"",""2c2d"",""2h2d"",""8e8f"",""8g8f"",""8b8f"",""P*8g"",""8f8d"",""2d2h"",""P*2c"",""7g7f"",""5a5b"",""4g4f"",""7c7d"",""3h4g"",""1c1d"",""4i5h"",""9c9d"",""1g1f"",""8a7c"",""3g3f"",""6a6b"",""8h6f"",""8d8a""],""scoreCp"":65},{""move"":""2g2f"",""pvUsi"":[""2g2f"",""8c8d"",""2f2e"",""4a3b"",""6i7h"",""8d8e"",""3i3h"",""7a7b"",""9g9f"",""8e8f"",""8g8f"",""8b8f"",""P*8g"",""8f8d"",""7g7f"",""8d7d"",""7h7g"",""5a5b"",""5i6h"",""7d8d"",""8g8f"",""3c3d"",""2e2d"",""2c2d"",""2h2d"",""P*2c"",""2d2h"",""1c1d""],""scoreCp"":45}]},{""label"":""initial-position:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""7g7f"",""pvUsi"":[""7g7f"",""8c8d"",""7i6h"",""3c3d"",""6h7g"",""3a4b"",""2g2f"",""4a3b"",""6i7h"",""7a6b"",""4i5h"",""5c5d"",""2f2e"",""4b3c"",""5g5f"",""6a5b"",""6g6f"",""2b3a"",""3i4h"",""5a4a"",""3g3f"",""4c4d"",""8h7i"",""7c7d"",""4h3g"",""8d8e"",""5i6i"",""9c9d"",""9g9f"",""5b4c"",""5h6g"",""1c1d""],""scoreCp"":43},{""move"":""2g2f"",""pvUsi"":[""2g2f"",""8c8d"",""2f2e"",""8d8e"",""6i7h"",""4a3b"",""3i3h"",""7a7b"",""9g9f"",""5a5b"",""2e2d"",""2c2d"",""2h2d"",""P*2c"",""2d2f"",""3c3d"",""1g1f"",""1c1d"",""2f3f"",""3b3c"",""7g7f"",""7c7d"",""8h7g"",""6c6d"",""3f2f"",""7b6c"",""4i5h""],""scoreCp"":25}]},{""label"":""initial-position:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""6i7h"",""pvUsi"":[""6i7h"",""8c8d"",""7g7f"",""8d8e"",""8h7g"",""3c3d"",""7i6h"",""4a3b"",""3g3f"",""7a6b"",""2g2f"",""4c4d"",""9g9f"",""3a4b"",""3i3h"",""9c9d"",""4i5h"",""1c1d"",""2i3g"",""4b4c"",""4g4f"",""6c6d"",""6g6f"",""7c7d"",""6h6g"",""8a7c"",""3h4g""],""scoreCp"":41},{""move"":""2g2f"",""pvUsi"":[""2g2f"",""8c8d"",""6i7h"",""8d8e"",""2f2e"",""4a3b"",""3i3h"",""7a7b"",""1g1f"",""1c1d"",""5i5h"",""8e8f"",""8g8f"",""8b8f"",""P*8g"",""8f8d"",""3g3f"",""5a5b"",""2i3g"",""3c3d"",""2e2d"",""2c2d"",""2h2d"",""8d7d"",""2d2f"",""P*2c"",""4i4h"",""2b4d"",""2f2i"",""3d3e"",""3h2g"",""3e3f"",""2g3f""],""scoreCp"":24}]}]"
quiet-no-mate,1n1g1ksn1/l1rsg2b1/p1pp1p+Bpl/1p2p4/8p/2P3P1P/PP1PPPSP1/3S4R/LNG1KG1NL b P 1,5000,2,2,256,3,3,5402.933,5404.8,5405.6,5001.667,3089904.3,617763.7,5063.3,20,"{""ok"":3}",0,0,"[{""label"":""quiet-no-mate:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*6f"",""3c1e"",""1h1e"",""1c1e"",""1i1e"",""2b3c"",""1e1b+"",""R*1i"",""1b2a"",""4c4d"",""4i3i"",""P*3h"",""3g2h"",""1i1b+"",""3i4h"",""7b8b""],""scoreCp"":1606},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2a1c"",""B*2d"",""5b4b"",""2d1c+"",""2b1c"",""1h1c+"",""6b5c"",""8i7g"",""7c7d"",""S*8c"",""7b5b"",""8c7d+"",""L*6d"",""7d6c"",""6d6g+"",""1c1a"",""P*3a"",""1a3a"",""4b4a""],""scoreCp"":1528}]},{""label"":""quiet-no-mate:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*6e"",""5i5h"",""6e7f"",""B*8c"",""5b5a"",""1e1d"",""1c1d"",""1h1d"",""P*1c"",""1d3d"",""P*3c"",""3d3e"",""7b8b"",""8c5f+"",""7f8g+"",""3e4e"",""5a5b""],""scoreCp"":1601},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2a1c"",""B*2d"",""5b4b"",""2d1c+"",""2b1c"",""1h1c+"",""P*2h"",""3g2h"",""7c7d""],""scoreCp"":1483}]},{""label"":""quiet-no-mate:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*7g"",""1c1e"",""1h1e"",""3c1e"",""1i1e"",""2b3c"",""1e1a+"",""4a5a"",""1a2a"",""3c4d"",""3g2h"",""6b5c"",""2a3a"",""5a6b"",""L*8c""],""scoreCp"":1542},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*2c"",""1e1d"",""2c1d"",""1h2h"",""1d3b"",""1i1c+"",""2b1c"",""2h1h"",""6b5c"",""B*1b"",""P*2h"",""1b2a+"",""L*1d""],""scoreCp"":1536}]}]"
sente-middlegame,1nrg3n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL b BP 1,5000,2,2,256,3,3,5452.1,5439.3,5514.5,5000.667,2986450.3,597210.8,5073.3,20.67,"{""ok"":3}",0,0,"[{""label"":""sente-middlegame:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""8d8e"",""B*8b"",""7a7b"",""8b9a+"",""6a7a"",""B*8c"",""8e8f"",""8g8f"",""2d3e"",""8c7b+"",""3b3c"",""7b8a"",""3c2d"",""8a9b""],""scoreCp"":2145},{""move"":""B*8b"",""pvUsi"":[""B*8b"",""9f8e"",""8b7a+"",""6a7a"",""1f1e"",""8e7f"",""R*1b"",""3b4a"",""1b2b+"",""8d8e"",""2b2a"",""P*3a""],""scoreCp"":1256}]},{""label"":""sente-middlegame:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""8d8e"",""1f1e"",""1c1e"",""1i1e"",""2d1e"",""3e3d"",""7c7d"",""B*8b"",""7a7b"",""8b9a+"",""8a7c"",""9a8a"",""1e2d"",""B*1a"",""7d7e"",""8a7b"",""6a7b"",""R*1b"",""3b4a"",""1a2b+""],""scoreCp"":2110},{""move"":""B*8b"",""pvUsi"":[""B*8b"",""9f8e"",""8b7a+"",""6a7a"",""1f1e"",""8e7f"",""5h5i"",""6d6e"",""6h7g"",""7f9d"",""7i6h"",""7c7d""],""scoreCp"":1210}]},{""label"":""sente-middlegame:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""2d3e"",""P*3d"",""4c4d"",""B*8b"",""7a7b"",""8b9a+"",""3b4c"",""9a8a"",""4c3d"",""8a7b"",""6a7b"",""B*6a"",""5c4c"",""6a7b+"",""1e1f"",""R*3a"",""P*3c"",""7b6b""],""scoreCp"":2108},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""7c7d"",""1b1a+"",""7d7e"",""3e3d"",""1c1d"",""1a2a"",""7e7f"",""7h6i"",""6a5b"",""L*2f"",""2d1e""],""scoreCp"":1174}]}]"
gote-middlegame,1nrgB2n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL w P 1,5000,2,2,256,3,3,5473.967,5506.9,5514,5000.333,3307939.7,661543.5,5066.7,20,"{""ok"":3}",0,0,"[{""label"":""gote-middlegame:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""9f8g+"",""pvUsi"":[""9f8g+"",""7h8g"",""6a5a"",""1f1e"",""B*4i"",""4h5i"",""4i5h+"",""5i5h"",""P*1h"",""1i1h"",""R*1i"",""3h2h"",""1c1e"",""1h1e"",""1i1e+"",""8g7h"",""8d8e"",""B*3g"",""1e1f"",""3e3d""],""scoreCp"":110},{""move"":""9f8e"",""pvUsi"":[""9f8e"",""5a2d+"",""2c2d"",""1f1e"",""7c7d"",""4h5i"",""7d7e"",""1e1d"",""1c1d"",""1i1d"",""7e7f"",""1d1a+"",""6d6e"",""P*7e"",""6e6f"",""6g6f"",""B*9d"",""L*6g"",""P*6e"",""8g8f"",""7f7g+"",""8i7g"",""6e6f""],""scoreCp"":186}]},{""label"":""gote-middlegame:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""9f8g+"",""pvUsi"":[""9f8g+"",""7h8g"",""6a5a"",""1f1e"",""B*4i"",""4h5i"",""4i5h+"",""5i5h"",""1c1e"",""1i1e"",""R*1h"",""L*3i"",""1h1e+"",""B*8b"",""7a7b"",""8b9a+"",""L*8e"",""P*8f""],""scoreCp"":136},{""move"":""9f8e"",""pvUsi"":[""9f8e"",""5a2d+"",""2c2d"",""1f1e"",""7c7d"",""4h5i"",""7d7e"",""1e1d"",""1c1d"",""1i1d"",""6d6e"",""7f7e"",""5c6d"",""5h4h"",""6d7e"",""P*7g"",""3b4b"",""1d1b+"",""P*7f"",""1b2a""],""scoreCp"":158}]},{""label"":""gote-middlegame:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""9f8g+"",""pvUsi"":[""9f8g+"",""7h8g"",""6a5a"",""B*8b"",""7a6a"",""8b9a+"",""1e1f"",""9a9b"",""1f1g+"",""2i1g"",""P*1f"",""1g2e"",""2d2e"",""P*8b"",""N*9e"",""8g7g"",""6d6e"",""5h5i"",""1f1g+"",""5g5f"",""B*2b""],""scoreCp"":154},{""move"":""9f8e"",""pvUsi"":[""9f8e"",""5a2d+"",""2c2d"",""1f1e"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""7d7e"",""1d1b+"",""6d6e"",""7h6i"",""6e6f"",""7i7h"",""7e7f"",""1b2a"",""B*9d"",""8g8f"",""7f7g+"",""6h7g"",""8e6g+"",""P*7f"",""P*7e"",""5h6h"",""7e7f"",""7g6f"",""7f7g+""],""scoreCp"":175}]}]"
middlegame-60,1nr1g1kn1/l2sb4/p1p1gpppl/1p2p4/3p2P2/1PP2+B1sp/P1KPPP2P/L1G1RSG2/1N2S2NL b p 1,5000,2,2,256,3,3,5474.6,5494.5,5515.9,5001.333,3096116.3,619057.3,5063.3,21,"{""ok"":3}",0,0,"[{""label"":""middlegame-60:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g+"",""3e3d"",""3c3d"",""2i1g"",""1f1g+"",""5g5f"",""3a3b"",""5f5e"",""5b6c"",""5e5d"",""5c5d"",""3g3f"",""5a4b"",""3f2e"",""5d4e"",""4f6d"",""P*5g"",""4h5g"",""4b5c"",""6d3g"",""N*6d"",""5g4f"",""P*5g"",""5h5g""],""scoreCp"":797},{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""3e3d"",""3c3d"",""1f1e"",""1c1e"",""P*1f"",""4d5e"",""4f3f"",""2f3e"",""3f1d"",""7c7d"",""5g5f""],""scoreCp"":701}]},{""label"":""middlegame-60:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""3e3d"",""3c3d"",""2i1g"",""1f1g+"",""5g5f"",""5c4d"",""5f5e"",""5d5e"",""S*1b"",""5b4a"",""1b2a+"",""3a2a"",""4f1c"",""S*2b"",""1c4f"",""N*5d"",""1i1g"",""5d4f"",""3g4f"",""B*9i"",""7g6h""],""scoreCp"":798},{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""1f1e"",""1c1e"",""P*1f"",""4d3e"",""4f6d"",""5a4b"",""1f1e"",""6b5c"",""6d2h"",""7a6a"",""1e1d"",""P*1b"",""5g5f"",""8d8e"",""8f8e"",""7c7d"",""P*2g"",""7d7e"",""2g2f"",""5b8e"",""1d1c+""],""scoreCp"":712}]},{""label"":""middlegame-60:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""4c4d"",""1g2e"",""5b2e"",""5g5f"",""2e4c"",""3e3d"",""4c3d"",""3g3f"",""7c7d"",""5f5e"",""5d5e"",""3f3e"",""7d7e"",""7f7e"",""3d4c"",""4f5e"",""P*7f"",""7g6h""],""scoreCp"":826},{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""1f1e"",""1c1e"",""P*1f"",""4d3e"",""4f6d"",""5a4b"",""1f1e"",""6b5c"",""6d2h"",""P*1f"",""5g5f"",""4c4d"",""5f5e"",""5d5e"",""1e1d"",""1f1g+"",""2h5e"",""P*5d"",""5e5f"",""7c7d"",""5f2c""],""scoreCp"":751}]}]"
middlegame-80,1nsg3nk/l1r6/p1p1gppp1/1p1+B5/1b1pp1P1l/1PP1PP2p/P2P3GN/LKG1R1S1L/1NS1S4 b 2p 1,5000,2,2,256,3,3,5412.167,5411.7,5417.7,5001.667,3124758.3,624744.7,5066.7,19.33,"{""ok"":3}",0,0,"[{""label"":""middlegame-80:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""1g2e"",""6e6f"",""6g6f"",""1a2b"",""P*1c"",""1f1g+"",""1c1b+"",""2b1b"",""5c3a"",""1g1h"",""2e3c+"",""L*2b"",""P*7g"",""7f9h+"",""8h9h"",""2a3c"",""B*2a"",""1b1c"",""2a4c+""],""scoreCp"":2270},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""1f1g+"",""8f8e"",""6a5b"",""2g1g"",""7c7d"",""7e4h"",""1e1g"",""1h1g"",""1a2b"",""5f5e"",""P*5f"",""P*2d"",""2c2d"",""5h5f"",""5c6c"",""L*2i"",""2b3b"",""1g1b+""],""scoreCp"":1884}]},{""label"":""middlegame-80:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""G*7g"",""7f9d"",""1g2e"",""1f1g+"",""2g1g"",""6e6f"",""6g6f"",""9d5h+"",""5i5h"",""R*1i"",""5c4c"",""1e1g+"",""4c6a""],""scoreCp"":2221},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""1f1g+"",""8f8e"",""6a5b"",""2g1g"",""7c7d"",""7e4h"",""1e1g+"",""1h1g"",""1a2b"",""5f5e"",""8d8e"",""P*8g"",""P*5f"",""P*2d"",""2c2d"",""8h9i"",""7d7e""],""scoreCp"":1822}]},{""label"":""middlegame-80:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""G*7g"",""7f9d"",""1g2e"",""1a2b"",""3e3d"",""6a5b"",""5c5d"",""3c3d"",""5d5e"",""2b3b"",""1h1f"",""8d8e"",""P*3c"",""3b4b""],""scoreCp"":2281},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""1f1g+"",""8f8e"",""6a5b"",""2g1g"",""7c7d"",""7e4h"",""1e1g+"",""1h1g"",""1a2b"",""5f5e"",""8d8e"",""P*2d"",""2c2d"",""P*8g"",""8e8f"",""8g8f"",""P*8e"",""B*1d"",""5b4b"",""P*2c"",""2b3b""],""scoreCp"":1852}]}]"
hand-piece-rich,1n2g4/l1s3k1r/p1+B1gp1pn/Bp7/1PPp5/5P2l/PG1P+pS2N/LK2R3L/1NS1S4 b 2Pg5p 1,5000,2,2,256,3,3,5442.267,5412.1,5504.3,5004,2930942,585719.8,5070,18.67,"{""ok"":3}",0,0,"[{""label"":""hand-piece-rich:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""G*4b"",""5h3h"",""P*3g"",""3h3g"",""P*3c"",""P*3d"",""3c3d"",""9d7b+"",""5c5b"",""S*4a"",""3b2a"",""4a5b+""],""scoreCp"":2398},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""B*3c"",""P*5e"",""7c8e"",""P*3d"",""3c4d"",""S*3c"",""4d3c"",""3d3c+"",""3b3c"",""7b4e"",""P*3d"",""P*1d""],""scoreCp"":1610}]},{""label"":""hand-piece-rich:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""G*4b"",""5h3h"",""P*3g"",""3h3g"",""P*3c"",""P*3d"",""3c3d"",""9d7b+"",""5c5b"",""3g3d"",""P*3c"",""S*4a"",""3b2a""],""scoreCp"":2210},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""P*5f"",""5g5f"",""P*5e"",""5f7f"",""7c8e"",""P*3c"",""3b3c"",""7b4e"",""P*3d"",""P*5d""],""scoreCp"":1453}]},{""label"":""hand-piece-rich:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""3b2a"",""5h5g"",""9c9d"",""5g5c+"",""B*6i"",""P*2b"",""1b2b"",""P*1d"",""1f1g"",""1d1c+"",""N*7f"",""8g7f"",""G*8g"",""8h9i"",""8g9h"",""9i9h""],""scoreCp"":2233},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""B*3c"",""P*5e"",""7c8e"",""P*3d"",""3c1e"",""5e5d"",""5c4d"",""P*1d"",""4d3d"",""5d5c+"",""1e3c"",""8h7h"",""P*7g"",""7h6h""],""scoreCp"":1510}]}]"
middlegame-120,1n2g4/+B1s1k3r/p+P2gp1pn/B8/2Pp2p2/1p2LP2l/PG1P+pS2N/LKR4PL/1NS1S1+p1g b 2P2p 1,5000,2,2,256,3,3,5490.5,5509.7,5535.4,5005.333,2815915,562574.5,5076.7,18,"{""ok"":3}",0,0,"[{""label"":""middlegame-120:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""P*8d"",""8e7d"",""3c2d"",""8c7b"",""8d8e"",""7d8e"",""5g4g"",""S*2f"",""1f1g+"",""1h1g"",""S*3g"",""G*1e"",""2d3d"",""8e6c+"",""3g2f+""],""scoreCp"":1985},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""P*5d"",""P*5e"",""5g6g"",""5e5d"",""6g7h"",""7i7h"",""B*3c"",""S*7g"",""5c6c"",""5d5c+"",""6c5c"",""5f5c+"",""5b5c""],""scoreCp"":1522}]},{""label"":""middlegame-120:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""P*8g"",""8f8g"",""3c2d"",""8c7b"",""5g4g"",""9b6e"",""4g4f"",""G*2f"",""1f1g+"",""6e4c"",""N*9f"",""8e9f""],""scoreCp"":2027},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""P*5d"",""B*2b"",""8h8g"",""5c6c"",""5d5c+"",""6c5c"",""5f5c+"",""5b5c"",""8c7b"",""P*8e"",""8f8e"",""P*8d"",""8e8f"",""5g6g"",""9b6e"",""5c4b"",""P*3d""],""scoreCp"":1487}]},{""label"":""middlegame-120:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""1i1h"",""8c7b"",""3c2d"",""S*2f"",""1f1g"",""G*1e"",""2d3d"",""9b6e""],""scoreCp"":2003},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""5g5f"",""4g5f"",""3i4i"",""9b7d"",""5c6c"",""P*5c"",""5b5c"",""P*5d"",""6c5d"",""P*5e"",""5d4d"",""P*1d"",""P*8e"",""7d8e"",""4i5i"",""1d1c+"",""1b1c""],""scoreCp"":1502}]}]"
mate-in-one,2p2+B2k/1+B3g2p/1P2L1Gpn/p1P2p3/3p2p2/lpG1NP3/P1KP+p3+l/LS1S2SP+n/1NR1S1+pg1 b RPp 1,5000,2,2,256,3,3,5475.367,5494.8,5510.8,5001.333,9454108.3,1890310.2,5066.7,79.67,"{""mate"":3}",0,0,"[{""label"":""mate-in-one:mt5000-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""8f8g+"",""7g8g"",""9f9g+"",""8g9g"",""3i3h"",""G*2b""],""scoreMate"":7}]},{""label"":""mate-in-one:mt5000-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""5g6g"",""6h6g"",""8f8g+"",""8h8g"",""3i3h"",""G*2b""],""scoreMate"":7}]},{""label"":""mate-in-one:mt5000-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""5g6g"",""6h6g"",""8f8g+"",""8h8g"",""3i3h"",""G*2b""],""scoreMate"":7}]}]"
single-legal-move,2p5k/4Rg2p/1P2L1Gp1/p1P+B+Bp3/n2p2pnP/l1G2P3/P+pKP1+p2+l/LS1S2SP+n/1NR1S1+pg1 b P 1,5000,2,2,256,3,3,5408.033,5412,5415.7,5003,4148255.3,829161.9,5066.7,0,"{""incomplete"":3}",3,0,"[{""label"":""single-legal-move:mt5000-mpv2-t2-h256:warm1"",""candidates"":[]},{""label"":""single-legal-move:mt5000-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""single-legal-move:mt5000-mpv2-t2-h256:warm3"",""candidates"":[]}]"
