fixtureId,sfen,movetimeMs,multipv,threads,hashMb,sampleCount,successCount,avgWallLatencyMs,p50WallLatencyMs,p95WallLatencyMs,avgElapsedMs,avgActualNodes,avgNps,avgEngineCpuDeltaMs,avgCompletedDepth,terminalCounts,incompleteCount,boundInfoCount,candidateSnapshots
initial-position,lnsgkgsnl/1r5b1/ppppppppp/9/9/9/PPPPPPPPP/1B5R1/LNSGKGSNL b - 1,1000,2,1,256,3,3,1413.267,1381.6,1487.7,1000.667,724048.3,723562.6,1023.3,21.67,"{""ok"":3}",0,0,"[{""label"":""initial-position:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""6i7h"",""pvUsi"":[""6i7h"",""8c8d"",""2g2f"",""8d8e"",""2f2e"",""4a3b"",""5i6h"",""1c1d"",""9g9f"",""7a6b"",""3i3h"",""8e8f"",""8g8f"",""8b8f"",""P*8g"",""8f8b"",""3g3f"",""5c5d"",""2i3g"",""6b5c"",""7g7f"",""5c6d"",""2e2d"",""2c2d"",""2h2d""],""scoreCp"":48},{""move"":""2g2f"",""pvUsi"":[""2g2f"",""3c3d"",""7g7f"",""8c8d"",""2f2e"",""8d8e"",""6i7h"",""4a3b"",""2e2d"",""2c2d"",""2h2d"",""8e8f"",""8g8f"",""8b8f"",""2d3d"",""2b3c"",""3d3f"",""3a2b"",""3f2f""],""scoreCp"":34}]},{""label"":""initial-position:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""2g2f"",""pvUsi"":[""2g2f"",""8c8d"",""6i7h"",""8d8e"",""2f2e"",""4a3b"",""9g9f"",""8e8f"",""8g8f"",""8b8f"",""3i3h"",""8f8b"",""P*8g"",""7a6b"",""1g1f"",""3c3d"",""2e2d"",""2c2d"",""2h2d"",""6c6d"",""5i5h""],""scoreCp"":70},{""move"":""6i7h"",""pvUsi"":[""6i7h"",""8c8d"",""2g2f"",""8d8e"",""2f2e"",""4a3b"",""9g9f"",""8e8f"",""8g8f"",""8b8f"",""3i3h"",""8f8b"",""P*8g"",""7a6b"",""2e2d"",""2c2d"",""2h2d"",""P*2c"",""2d2h"",""3c3d"",""3h2g"",""9c9d"",""2g3f"",""6c6d""],""scoreCp"":65}]},{""label"":""initial-position:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""6i7h"",""pvUsi"":[""6i7h"",""8c8d"",""2g2f"",""8d8e"",""2f2e"",""4a3b"",""5i6h"",""1c1d"",""9g9f"",""7a6b"",""3i3h"",""8e8f"",""8g8f"",""8b8f"",""P*8g"",""8f8b"",""3g3f"",""5c5d"",""2i3g"",""6b5c"",""7g7f"",""5c6d"",""2e2d"",""2c2d"",""2h2d""],""scoreCp"":48},{""move"":""2g2f"",""pvUsi"":[""2g2f"",""3c3d"",""7g7f"",""8c8d"",""2f2e"",""8d8e"",""6i7h"",""4a3b"",""2e2d"",""2c2d"",""2h2d"",""8e8f"",""8g8f"",""8b8f"",""2d3d"",""2b3c"",""3d3f"",""3a2b"",""3f2f""],""scoreCp"":34}]}]"
quiet-no-mate,1n1g1ksn1/l1rsg2b1/p1pp1p+Bpl/1p2p4/8p/2P3P1P/PP1PPPSP1/3S4R/LNG1KG1NL b P 1,1000,2,1,256,3,3,1449,1488,1491.1,1000,587049.3,587049.3,1023.3,19,"{""ok"":3}",0,0,"[{""label"":""quiet-no-mate:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*7g"",""1c1e"",""1h1e"",""3c1e"",""1i1e"",""2b3c"",""P*1i"",""3c4d"",""B*8c"",""2a3c"",""8c7b+"",""6a7b"",""R*1a"",""4a4b"",""7g8f"",""4d5c"",""1e1c+"",""3c4e"",""3g4h"",""B*2h"",""1a1b+"",""P*3b""],""scoreCp"":1524},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2a1c"",""L*8c"",""1c2e"",""1h1b+"",""2e3g"",""2i3g"",""6b5c""],""scoreCp"":1475}]},{""label"":""quiet-no-mate:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*7g"",""1c1e"",""1h1e"",""3c1e"",""1i1e"",""2b3c"",""P*1i"",""3c4d"",""B*8c"",""2a3c"",""8c7b+"",""6a7b"",""R*1a"",""4a4b"",""7g8f"",""4d5c"",""1e1c+"",""3c4e"",""3g4h"",""B*2h"",""1a1b+"",""P*3b""],""scoreCp"":1524},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2a1c"",""L*8c"",""1c2e"",""1h1b+"",""2e3g"",""2i3g"",""6b5c""],""scoreCp"":1475}]},{""label"":""quiet-no-mate:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*7g"",""1c1e"",""1h1e"",""3c1e"",""1i1e"",""2b3c"",""P*1i"",""3c4d"",""B*8c"",""2a3c"",""8c7b+"",""6a7b"",""R*1a"",""4a4b"",""7g8f"",""4d5c"",""1e1c+"",""3c4e"",""3g4h"",""B*2h"",""1a1b+"",""P*3b""],""scoreCp"":1524},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2a1c"",""L*8c"",""1c2e"",""1h1b+"",""2e3g"",""2i3g"",""6b5c""],""scoreCp"":1475}]}]"
sente-middlegame,1nrg3n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL b BP 1,1000,2,1,256,3,3,1551.6,1488.4,1782,1000.333,578496.7,578307.5,1026.7,18,"{""ok"":3}",0,0,"[{""label"":""sente-middlegame:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""6a7b"",""1f1e"",""7c7d"",""5g5f"",""1c1e"",""P*1f"",""7d7e"",""1f1e"",""7e7f"",""5f5e"",""5d5e"",""3e3d""],""scoreCp"":2103},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""7c7d"",""1b1a+"",""7d7e"",""7f7e"",""1c1d"",""1a2a"",""3b2a"",""7h6i"",""7a7e""],""scoreCp"":1163}]},{""label"":""sente-middlegame:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""6a7b"",""1f1e"",""7c7d"",""5g5f"",""1c1e"",""P*1f"",""7d7e"",""1f1e"",""7e7f"",""5f5e"",""5d5e"",""3e3d""],""scoreCp"":2103},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""7c7d"",""1b1a+"",""7d7e"",""7f7e"",""1c1d"",""1a2a"",""3b2a"",""7h6i"",""7a7e""],""scoreCp"":1163}]},{""label"":""sente-middlegame:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""1e1f"",""B*8c"",""6a7b"",""8c9b+"",""7c7d"",""P*1b"",""1f1g+"",""1b1a+"",""1g2g"",""3h2g"",""1c1i+"",""1a2a"",""1i2i""],""scoreCp"":2044},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""7c7d"",""1b1a+"",""7d7e"",""7f7e"",""1c1d"",""1a2a"",""3b2a"",""7h6i"",""7a7e""],""scoreCp"":1163}]}]"
gote-middlegame,1nrgB2n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL w P 1,1000,2,1,256,3,3,1732.8,1875.4,1928.3,1000.667,539843.3,539499,1023.3,17,"{""ok"":3}",0,0,"[{""label"":""gote-middlegame:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""9f8e"",""pvUsi"":[""9f8e"",""5a2d+"",""2c2d"",""1f1e"",""7c7d"",""4h5i"",""7d7e"",""1e1d"",""1c1d"",""1i1d"",""7e7f"",""1d1a+"",""6d6e"",""5h4h"",""6e6f"",""6g6f"",""P*6g"",""6h6g"",""7f7g+"",""8i7g"",""8e6g+"",""7h6g""],""scoreCp"":230},{""move"":""9f8g+"",""pvUsi"":[""9f8g+"",""7h8g"",""6a5a"",""B*8b"",""7a6a"",""8b9a+"",""1e1f"",""9a9b"",""7c7d"",""4h3g"",""7d7e"",""7f7e"",""B*6e"",""9b6e"",""6d6e""],""scoreCp"":288}]},{""label"":""gote-middlegame:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""9f8g+"",""pvUsi"":[""9f8g+"",""7h8g"",""6a5a"",""B*8b"",""7a6a"",""8b9a+"",""1e1f"",""9a9b"",""1f1g+"",""2i1g"",""7c7d"",""9b8c"",""P*1f"",""1g2e"",""2d2e"",""2g2f"",""2e2f"",""3e3d"",""N*9e"",""8g8f"",""B*8g"",""6h5i""],""scoreCp"":195},{""move"":""9f8e"",""pvUsi"":[""9f8e"",""5a2d+"",""2c2d"",""1f1e"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""7d7e"",""1d1b+"",""6d6e"",""7h6i"",""6e6f"",""1b2a"",""7e7f"",""7i7h"",""B*4i"",""4h5i"",""7f7g+"",""8i7g"",""8e6g+"",""6h6g"",""6f6g+"",""7h6g"",""P*6f""],""scoreCp"":207}]},{""label"":""gote-middlegame:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""9f8g+"",""pvUsi"":[""9f8g+"",""7h8g"",""6a5a"",""B*8b"",""7a6a"",""8b9a+"",""1e1f"",""9a9b"",""1f1g+"",""2i1g"",""7c7d"",""9b8c"",""P*1f"",""1g2e"",""2d2e"",""2g2f"",""2e2f"",""3e3d"",""N*9e"",""8g8f"",""B*8g"",""6h5i""],""scoreCp"":195},{""move"":""9f8e"",""pvUsi"":[""9f8e"",""5a2d+"",""2c2d"",""1f1e"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""7d7e"",""1d1b+"",""6d6e"",""7h6i"",""6e6f"",""1b2a"",""7e7f"",""7i7h"",""B*4i"",""4h5i"",""7f7g+"",""8i7g"",""8e6g+"",""6h6g"",""6f6g+"",""7h6g"",""P*6f""],""scoreCp"":207}]}]"
middlegame-60,1nr1g1kn1/l2sb4/p1p1gpppl/1p2p4/3p2P2/1PP2+B1sp/P1KPPP2P/L1G1RSG2/1N2S2NL b p 1,1000,2,1,256,3,3,1593.433,1475.6,1906.9,1000,584628,584628,1053.3,19,"{""ok"":3}",0,0,"[{""label"":""middlegame-60:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""4c4d"",""3e3d"",""5b3d"",""1g2e"",""3d2e"",""5g5f"",""1f1g+"",""5f5e"",""5d5e"",""4f5e"",""P*5d"",""5e6e"",""P*1h""],""scoreCp"":818},{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""1f1e"",""1c1e"",""P*1f"",""4d3e"",""4f6d"",""5a4b"",""1f1e"",""6b5c"",""6d2h"",""8d8e"",""1e1d"",""P*1b"",""8f8e"",""5b7d"",""5g5f"",""3a3b"",""5f5e"",""5d5e"",""2h5e""],""scoreCp"":712}]},{""label"":""middlegame-60:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""4c4d"",""3e3d"",""5b3d"",""1g2e"",""3d2e"",""5g5f"",""1f1g+"",""5f5e"",""5d5e"",""4f5e"",""P*5d"",""5e6e"",""P*1h""],""scoreCp"":818},{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""1f1e"",""1c1e"",""P*1f"",""4d3e"",""4f6d"",""5a4b"",""1f1e"",""6b5c"",""6d2h"",""8d8e"",""1e1d"",""P*1b"",""8f8e"",""5b7d"",""5g5f"",""3a3b"",""5f5e"",""5d5e"",""2h5e""],""scoreCp"":712}]},{""label"":""middlegame-60:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""4c4d"",""3e3d"",""5b3d"",""1g2e"",""3d2e"",""5g5f"",""1f1g+"",""5f5e"",""5d5e"",""4f5e"",""P*5d"",""5e6e"",""P*1h""],""scoreCp"":818},{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""1f1e"",""1c1e"",""P*1f"",""4d3e"",""4f6d"",""5a4b"",""1f1e"",""6b5c"",""6d2h"",""8d8e"",""1e1d"",""P*1b"",""8f8e"",""5b7d"",""5g5f"",""3a3b"",""5f5e"",""5d5e"",""2h5e""],""scoreCp"":712}]}]"
middlegame-80,1nsg3nk/l1r6/p1p1gppp1/1p1+B5/1b1pp1P1l/1PP1PP2p/P2P3GN/LKG1R1S1L/1NS1S4 b 2p 1,1000,2,1,256,3,3,1660.167,1480.9,2023.9,1000.667,562241.3,561871.8,1043.3,17.33,"{""ok"":3}",0,0,"[{""label"":""middlegame-80:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""1g2e"",""6e6f"",""6g6f"",""1f1g+"",""5c3a"",""7f5h+"",""5i5h"",""R*5a"",""1h1g"",""1e1g+"",""P*1b"",""7b1b"",""P*1c"",""5a3a"",""1c1b+"",""1a1b""],""scoreCp"":2278},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""1f1g+"",""8f8e"",""6a5b"",""2g1g"",""1a2b"",""5f5e"",""7c7d"",""7e6e"",""1e1g"",""1h1g"",""P*5g"",""5h5g"",""8a7c"",""6e4g""],""scoreCp"":1834}]},{""label"":""middlegame-80:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""1g2e"",""6e6f"",""6g6f"",""1a2b"",""5c7e"",""7f9d"",""5f5e"",""1f1g+"",""2g1g"",""1e1g"",""1h1g"",""G*6g"",""P*7f"",""P*5g""],""scoreCp"":2235},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""1f1g+"",""8f8e"",""6a5b"",""2g1g"",""1a2b"",""5f5e"",""7c7d"",""7e4h"",""1e1g"",""1h1g"",""8d8e"",""P*2d"",""2c2d"",""5e5d"",""5c6c"",""P*2c"",""2b2c""],""scoreCp"":1822}]},{""label"":""middlegame-80:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""1g2e"",""6e6f"",""6g6f"",""1f1g+"",""5c3a"",""7f5h+"",""5i5h"",""R*5a"",""1h1g"",""1e1g+"",""P*1b"",""7b1b"",""P*1c"",""5a3a"",""1c1b+"",""1a1b""],""scoreCp"":2278},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""1f1g+"",""8f8e"",""6a5b"",""2g1g"",""1a2b"",""5f5e"",""7c7d"",""7e6e"",""1e1g"",""1h1g"",""P*5g"",""5h5g"",""8a7c"",""6e4g""],""scoreCp"":1834}]}]"
hand-piece-rich,1n2g4/l1s3k1r/p1+B1gp1pn/Bp7/1PPp5/5P2l/PG1P+pS2N/LK2R3L/1NS1S4 b 2Pg5p 1,1000,2,1,256,3,3,1484.067,1483.4,1488.3,1001.333,537958.3,537235.8,1043.3,18,"{""ok"":3}",0,0,"[{""label"":""hand-piece-rich:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""G*4b"",""5h3h"",""P*3c"",""P*3d"",""3c3d"",""9d7b+"",""1f1g"",""P*2b"",""1b2b"",""3h3d"",""P*3c"",""3d8d"",""1g1h+"",""7b1h"",""N*9e""],""scoreCp"":2164},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""P*5f"",""4g5f"",""P*7h"",""7i7h"",""7c8e"",""P*3c"",""3b4a"",""S*3b"",""4a5b"",""P*5d"",""5c6c"",""3b2c+"",""P*7g"",""2c1b"",""7g7h+"",""8h7h"",""P*7g"",""8i7g""],""scoreCp"":1543}]},{""label"":""hand-piece-rich:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""G*4b"",""5h3h"",""P*3c"",""P*3d"",""3c3d"",""9d7b+"",""1f1g"",""P*2b"",""1b2b"",""3h3d"",""P*3c"",""3d8d"",""1g1h+"",""7b1h"",""N*9e""],""scoreCp"":2164},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""P*5f"",""4g5f"",""P*7h"",""7i7h"",""7c8e"",""P*3c"",""3b4a"",""S*3b"",""4a5b"",""P*5d"",""5c6c"",""3b2c+"",""P*7g"",""2c1b"",""7g7h+"",""8h7h"",""P*7g"",""8i7g""],""scoreCp"":1543}]},{""label"":""hand-piece-rich:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""9c9d"",""P*3c"",""3b2b"",""G*3b"",""2b1a"",""5h5g"",""P*3a"",""P*2b"",""B*4d"",""8h7h"",""P*7g"",""8i7g"",""3a3b"",""3c3b+"",""1b2b"",""3b2b"",""1a2b"",""5g5c+"",""4d5c""],""scoreCp"":2164},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""P*5f"",""4g5f"",""P*7h"",""7i7h"",""7c8e"",""P*3c"",""3b4a"",""S*3b"",""4a5b"",""P*5d"",""5c6c"",""3b2c+"",""P*7g"",""2c1b"",""7g7h+"",""8h7h"",""P*7g"",""8i7g""],""scoreCp"":1543}]}]"
middlegame-120,1n2g4/+B1s1k3r/p+P2gp1pn/B8/2Pp2p2/1p2LP2l/PG1P+pS2N/LKR4PL/1NS1S1+p1g b 2P2p 1,1000,2,1,256,3,3,1647.433,1777,1790.7,1001.333,536341.7,535636.8,1043.3,17,"{""ok"":3}",0,0,"[{""label"":""middlegame-120:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""P*8d"",""8e7f"",""3c2d"",""8c7b"",""1i1h"",""S*2f"",""1f1g+"",""G*1e"",""2d3d"",""9b6e""],""scoreCp"":1814},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""5g6g"",""9b7d"",""5b4b"",""5f5c+"",""4b5c"",""7h7f"",""P*8g"",""8f8g"",""B*6i"",""P*5d"",""5c4d"",""S*4e"",""4d3c"",""G*3d"",""3c2b""],""scoreCp"":1471}]},{""label"":""middlegame-120:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""P*8d"",""8e7f"",""3c2d"",""8c7b"",""1i1h"",""S*2f"",""1f1g+"",""G*1e"",""2d3d"",""9b6e""],""scoreCp"":1814},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""5g6g"",""9b7d"",""5b4b"",""5f5c+"",""4b5c"",""7h7f"",""P*8g"",""8f8g"",""B*6i"",""P*5d"",""5c4d"",""S*4e"",""4d3c"",""G*3d"",""3c2b""],""scoreCp"":1471}]},{""label"":""middlegame-120:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""P*8d"",""8e7f"",""3c2d"",""8c7b"",""1i1h"",""S*2f"",""1f1g+"",""G*1e"",""2d3d"",""9b6e""],""scoreCp"":1814},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""5g6g"",""9b7d"",""5b4b"",""5f5c+"",""4b5c"",""7h7f"",""P*8g"",""8f8g"",""B*6i"",""P*5d"",""5c4d"",""S*4e"",""4d3c"",""G*3d"",""3c2b""],""scoreCp"":1471}]}]"
middlegame-150,1+Bp6/4+Bgr1p/1P2L1kpn/p4p2n/2Pp2p2/1pG2P3/P2P1S2+l/LKRS+p2PL/1NS1S1+p1g b GN2p 1,1000,2,1,256,3,3,1374.6,1376.2,1385.1,1001,630309,629679.3,1046.7,16,"{""ok"":3}",0,0,"[{""label"":""middlegame-150:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""8a5d"",""4b5b"",""5d3b"",""2b3b"",""5c5b+"",""B*5e"",""6g6f"",""B*2d"",""N*3c"",""2d3c"",""G*4c"",""3b2a"",""R*4a"",""N*3a"",""3d3c"",""8f8g+"",""8h8g"",""P*8f"",""7f8f""],""scoreCp"":4183},{""move"":""N*2f"",""pvUsi"":[""N*2f"",""4b5b"",""G*3d"",""3c2b"",""2f1d"",""2b1a"",""5c5b+"",""5h6h"",""8a5d"",""6h7h"",""8h7h"",""B*8g"",""7h7g"",""8g7f+"",""7g7f"",""S*8g"",""7f6e"",""P*6d"",""6e6d""],""scoreCp"":1756}]},{""label"":""middlegame-150:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""8a5d"",""4b5b"",""5d3b"",""2b3b"",""5c5b+"",""B*5e"",""6g6f"",""B*2d"",""N*3c"",""2d3c"",""G*4c"",""3b2a"",""R*4a"",""N*3a"",""3d3c"",""8f8g+"",""8h8g"",""P*8f"",""7f8f""],""scoreCp"":4183},{""move"":""N*2f"",""pvUsi"":[""N*2f"",""4b5b"",""G*3d"",""3c2b"",""2f1d"",""2b1a"",""5c5b+"",""5h6h"",""8a5d"",""6h7h"",""8h7h"",""B*8g"",""7h7g"",""8g7f+"",""7g7f"",""S*8g"",""7f6e"",""P*6d"",""6e6d""],""scoreCp"":1756}]},{""label"":""middlegame-150:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""8a5d"",""4b5b"",""5d3b"",""2b3b"",""5c5b+"",""B*5e"",""6g6f"",""B*2d"",""N*3c"",""2d3c"",""G*4c"",""3b2a"",""R*4a"",""N*3a"",""3d3c"",""8f8g+"",""8h8g"",""P*8f"",""7f8f""],""scoreCp"":4183},{""move"":""N*2f"",""pvUsi"":[""N*2f"",""4b5b"",""G*3d"",""3c2b"",""2f1d"",""2b1a"",""5c5b+"",""5h6h"",""8a5d"",""6h7h"",""8h7h"",""B*8g"",""7h7g"",""8g7f+"",""7g7f"",""S*8g"",""7f6e"",""P*6d"",""6e6d""],""scoreCp"":1756}]}]"
mate-in-one,2p2+B2k/1+B3g2p/1P2L1Gpn/p1P2p3/3p2p2/lpG1NP3/P1KP+p3+l/LS1S2SP+n/1NR1S1+pg1 b RPp 1,1000,2,1,256,3,3,1472.933,1466.4,1567.7,1000,1212712,1212712,1043.3,52.33,"{""mate"":3}",0,0,"[{""label"":""mate-in-one:mt1000-mpv2-t1-h256:warm1"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""5g6g"",""6h6g"",""8f8g+"",""8h8g"",""3i3h"",""G*2b""],""scoreMate"":7}]},{""label"":""mate-in-one:mt1000-mpv2-t1-h256:warm2"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""5g6g"",""6h6g"",""8f8g+"",""8h8g"",""3i3h"",""G*2b""],""scoreMate"":7}]},{""label"":""mate-in-one:mt1000-mpv2-t1-h256:warm3"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""5g6g"",""6h6g"",""8f8g+"",""8h8g"",""3i3h"",""G*2b""],""scoreMate"":7}]}]"
